date_time,player_id,specialization_name
2020-02-01T19:22:53.284Z,pcedb3cc,survivalist
2020-02-01T19:45:59.322Z,pcedb3cc,technician
2020-02-01T20:29:50.719Z,pcedb3cc,survivalist
2020-02-01T01:30:40.752Z,pc489314,sharpshooter
2020-02-01T02:12:56.822Z,pc489314,Demolitionist
2020-02-01T04:15:23.388Z,pc489314,sharpshooter
2020-02-01T04:53:44.568Z,pc489314,Demolitionist
2020-02-01T04:00:26.719Z,pcf66328,technician
2020-02-01T04:02:28.771Z,pcf66328,sharpshooter
2020-02-01T07:10:03.860Z,pcf66328,technician
2020-02-01T07:50:54.195Z,pcf66328,survivalist
2020-02-01T07:52:56.459Z,pcf66328,technician
2020-02-01T08:04:47.125Z,pcf66328,survivalist
2020-02-01T08:14:00.669Z,pcf66328,technician
2020-02-01T09:36:26.892Z,pcf66328,sharpshooter
2020-02-01T09:37:29.009Z,pcf66328,technician
2020-02-01T10:52:00.019Z,pcf66328,sharpshooter
2020-02-01T10:57:05.950Z,pcf66328,technician
2020-02-01T00:10:44.416Z,pcf8c2e0,survivalist
2020-02-01T00:45:38.899Z,pcf8c2e0,technician
2019-12-15T02:56:46.368Z,pc9b7a40,Demolitionist
2019-12-15T07:59:19.454Z,pcc1768b,gunner
2019-12-15T03:16:23.766Z,pca7c373,sharpshooter
2019-12-15T03:32:18.844Z,pca7c373,survivalist
2019-12-15T08:01:44.103Z,pca7c373,gunner
2019-12-15T10:52:33.989Z,pc2154ec,technician
2019-12-15T10:53:04.184Z,pc2154ec,Demolitionist
2019-12-15T10:53:34.395Z,pc2154ec,sharpshooter
2019-12-15T11:47:18.162Z,pcbe3434,Demolitionist
2019-12-15T14:29:48.625Z,pcfd6bd3,Demolitionist
2019-12-15T14:30:18.968Z,pcfd6bd3,survivalist
2019-12-15T14:30:49.245Z,pcfd6bd3,Demolitionist
2019-12-15T23:40:14.886Z,pcfd6bd3,survivalist
2019-12-31T17:42:03.078Z,pc87fe7b,gunner
2019-12-31T17:42:33.601Z,pc87fe7b,technician
2019-12-31T17:43:04.147Z,pc87fe7b,sharpshooter
2019-12-31T19:35:42.263Z,pcb7d3db,Demolitionist
2019-12-31T01:35:59.983Z,pc5bdf4c,survivalist
2019-12-31T01:37:00.753Z,pc5bdf4c,sharpshooter
2019-12-31T15:22:20.296Z,pc577ff6,sharpshooter
2019-12-31T15:36:33.417Z,pc577ff6,Demolitionist
2019-12-31T06:48:48.735Z,pcf66328,sharpshooter
2019-12-31T07:07:53.712Z,pcf66328,Demolitionist
2019-12-31T11:02:54.756Z,pcf66328,technician
2019-12-31T11:13:33.290Z,pcf66328,Demolitionist
2019-12-31T12:05:36.734Z,pcf66328,sharpshooter
2019-12-31T22:57:02.474Z,pcf66328,Demolitionist
2019-12-31T23:37:38.374Z,pcf66328,sharpshooter
2019-12-31T23:38:09.377Z,pcf66328,technician
2019-12-31T10:20:24.202Z,pc8510c3,sharpshooter
2019-12-31T10:58:24.398Z,pc8510c3,technician
2019-12-31T11:02:02.588Z,pc8510c3,sharpshooter
2019-12-31T11:02:02.588Z,pc8510c3,technician
2020-02-20T04:21:55.203Z,pc0804a1,Demolitionist
2020-02-20T02:31:12.656Z,pca1a96e,technician
2020-02-20T22:51:25.078Z,pca1a96e,Demolitionist
2020-02-20T14:36:31.609Z,pccf3c66,Demolitionist
2020-02-20T14:47:07.042Z,pccf3c66,technician
2020-02-20T05:38:26.581Z,pc75fcf9,sharpshooter
2020-02-20T00:52:21.666Z,pc0804a1,technician
2020-02-20T00:59:23.206Z,pc0804a1,Demolitionist
2020-02-20T00:59:53.413Z,pc0804a1,technician
2020-02-20T22:49:24.460Z,pca1a96e,flamethrower
2020-02-20T23:05:29.802Z,pca1a96e,technician
2020-01-07T15:41:21.791Z,pc17af89,sharpshooter
2020-01-07T22:27:18.003Z,pc6d9f76,Demolitionist
2020-01-07T22:27:48.308Z,pc6d9f76,sharpshooter
2020-01-07T22:28:18.605Z,pc6d9f76,survivalist
2020-01-07T21:58:31.100Z,pc0e6dd3,technician
2020-01-07T22:01:02.284Z,pc0e6dd3,survivalist
2020-01-07T17:28:52.883Z,pcc1768b,technician
2020-03-17T01:43:15.126Z,pc1429fa,flamethrower
2020-03-17T16:15:34.481Z,pcf1f6ba,gunner
2020-03-17T16:16:34.900Z,pcf1f6ba,flamethrower
2020-03-17T16:17:05.105Z,pcf1f6ba,gunner
2020-03-17T16:19:05.778Z,pcf1f6ba,gunner
2020-03-17T16:20:06.046Z,pcf1f6ba,flamethrower
2020-03-17T20:07:12.932Z,pc710f2f,technician
2020-03-17T12:41:30.775Z,pcfe7b3f,survivalist
2020-03-17T12:54:12.341Z,pcfe7b3f,gunner
2020-03-17T14:54:30.083Z,pcfe7b3f,gunner
2020-03-17T15:53:36.256Z,pcfe7b3f,Demolitionist
2020-03-17T17:21:45.185Z,pcfe7b3f,gunner
2020-03-17T19:06:50.765Z,pcfe7b3f,gunner
2020-03-17T14:22:38.570Z,pc7c9168,technician
2020-03-17T16:47:43.106Z,pc7c9168,Demolitionist
2020-03-17T16:49:14.000Z,pc7c9168,sharpshooter
2020-03-17T16:54:16.950Z,pc7c9168,Demolitionist
2020-03-17T16:54:47.351Z,pc7c9168,technician
2020-03-17T16:55:17.751Z,pc7c9168,Demolitionist
2020-03-17T16:55:48.166Z,pc7c9168,technician
2020-03-17T16:57:19.030Z,pc7c9168,Demolitionist
2019-12-09T08:07:14.561Z,pcda3816,Demolitionist
2019-12-09T08:07:44.768Z,pcda3816,survivalist
2019-12-09T08:08:14.977Z,pcda3816,sharpshooter
2019-12-09T08:08:45.171Z,pcda3816,survivalist
2019-12-09T08:09:15.391Z,pcda3816,sharpshooter
2019-12-09T08:44:59.197Z,pcfd6bd3,technician
2019-12-09T19:25:02.283Z,pc2b8520,sharpshooter
2019-12-09T19:33:35.654Z,pc2b8520,Demolitionist
2019-12-09T19:38:38.337Z,pc2b8520,survivalist
2020-03-21T09:42:38.232Z,pcf35a1c,technician
2020-03-21T09:47:41.473Z,pcf35a1c,sharpshooter
2020-03-21T21:51:29.629Z,pceda48f,Demolitionist
2020-03-21T06:40:57.333Z,pcd9234c,technician
2020-03-21T04:05:07.369Z,pccae9d7,technician
2020-03-21T07:27:38.175Z,pc5ca414,gunner
2020-03-21T10:02:40.440Z,pc5ca414,Demolitionist
2020-03-21T01:54:23.353Z,pc46d471,flamethrower
2020-03-21T21:57:23.215Z,pc69b5a4,sharpshooter
2020-03-21T01:05:38.495Z,pcfe7b3f,survivalist
2020-03-21T01:12:41.888Z,pcfe7b3f,gunner
2020-03-21T01:41:01.365Z,pcfe7b3f,sharpshooter
2020-03-21T15:00:07.784Z,pcfe7b3f,gunner
2020-03-21T15:03:39.635Z,pcfe7b3f,flamethrower
2020-03-21T17:02:28.957Z,pcfe7b3f,survivalist
2020-03-21T17:08:32.309Z,pcfe7b3f,gunner
2020-03-21T17:10:03.052Z,pcfe7b3f,Demolitionist
2020-03-21T15:16:09.096Z,pc5376ff,gunner
2020-03-21T21:32:02.514Z,pc7c9168,Demolitionist
2020-03-21T23:16:33.267Z,pc7c9168,Demolitionist
2020-02-23T01:15:51.285Z,pc9f4dbe,Demolitionist
2020-02-23T07:24:59.092Z,pccdb5b2,Demolitionist
2020-02-23T07:26:30.141Z,pccdb5b2,gunner
2020-02-23T07:28:32.604Z,pccdb5b2,flamethrower
2020-02-23T08:12:06.561Z,pccdb5b2,technician
2020-02-23T17:16:34.326Z,pc8b82c1,flamethrower
2020-02-23T17:41:45.671Z,pc8b82c1,survivalist
2020-02-23T04:53:12.525Z,pc489314,Demolitionist
2020-02-23T04:54:43.155Z,pc489314,survivalist
2020-02-23T05:02:45.690Z,pc489314,technician
2020-02-23T18:16:51.087Z,pcf8c2e0,technician
2020-02-23T22:56:08.491Z,pcf8c2e0,technician
2019-11-26T22:01:40.627Z,pc7b9dbc,Demolitionist
2019-11-26T16:19:05.472Z,pc5ffda4,survivalist
2019-11-26T17:31:09.112Z,pc5ffda4,Demolitionist
2019-11-26T17:32:09.967Z,pc5ffda4,survivalist
2019-11-26T23:29:11.952Z,pc086aee,Demolitionist
2019-11-26T20:30:10.923Z,pcbd1124,Demolitionist
2019-11-26T15:19:43.611Z,pc71657e,Demolitionist
2019-11-22T11:42:05.445Z,pcf66328,Demolitionist
2019-11-22T11:43:07.382Z,pcf66328,survivalist
2019-12-20T22:39:38.385Z,pc7d810d,sharpshooter
2019-12-20T03:57:03.476Z,pc4280a9,sharpshooter
2019-12-20T14:17:09.750Z,pc4280a9,Demolitionist
2019-12-20T16:28:40.892Z,pc54aace,technician
2019-12-20T11:17:33.870Z,pce1f4c4,sharpshooter
2019-12-20T13:36:50.919Z,pce1f4c4,survivalist
2019-12-20T13:37:51.277Z,pce1f4c4,sharpshooter
2019-12-20T02:57:21.583Z,pcbdf81b,survivalist
2019-12-20T02:58:21.992Z,pcbdf81b,gunner
2019-12-20T09:10:11.572Z,pc0c657c,gunner
2019-12-20T21:26:17.814Z,pc0c657c,sharpshooter
2019-12-20T21:47:58.333Z,pc0c657c,gunner
2019-12-20T05:30:41.566Z,pcbdf81b,survivalist
2019-12-20T05:30:41.566Z,pcbdf81b,sharpshooter
2019-12-20T00:00:12.520Z,pc84e5e7,Demolitionist
2019-12-20T00:28:26.288Z,pc84e5e7,survivalist
2019-12-20T12:09:05.899Z,pc84e5e7,technician
2019-12-20T13:00:00.631Z,pc84e5e7,gunner
2019-12-20T13:49:29.913Z,pc84e5e7,technician
2019-12-20T14:27:49.340Z,pc84e5e7,Demolitionist
2019-12-20T15:58:29.247Z,pc84e5e7,technician
2019-12-20T16:24:17.031Z,pc84e5e7,sharpshooter
2019-12-20T21:55:05.581Z,pc84e5e7,technician
2019-12-20T22:13:15.888Z,pc84e5e7,gunner
2019-12-20T03:43:48.311Z,pc29f20a,sharpshooter
2019-12-20T05:32:15.547Z,pc29f20a,Demolitionist
2019-12-20T07:13:26.299Z,pc29f20a,gunner
2019-12-20T11:03:55.787Z,pc29f20a,Demolitionist
2019-12-20T10:46:18.248Z,pc5ca414,Demolitionist
2019-12-20T10:46:48.552Z,pc5ca414,sharpshooter
2019-12-20T09:54:26.732Z,pc0cf721,survivalist
2019-12-20T13:11:07.220Z,pc0cf721,gunner
2019-12-20T09:47:13.234Z,pcfe7b3f,gunner
2019-12-20T09:47:43.443Z,pcfe7b3f,Demolitionist
2019-12-20T09:51:45.140Z,pcfe7b3f,gunner
2019-12-20T10:05:50.037Z,pcfe7b3f,sharpshooter
2019-12-20T11:09:24.369Z,pcfe7b3f,Demolitionist
2019-12-20T11:11:55.859Z,pcfe7b3f,sharpshooter
2019-12-20T11:22:03.431Z,pcfe7b3f,Demolitionist
2019-12-20T11:22:33.782Z,pcfe7b3f,technician
2019-12-20T11:24:35.011Z,pcfe7b3f,sharpshooter
2019-12-20T11:24:35.011Z,pcfe7b3f,technician
2019-12-20T11:54:50.788Z,pcfe7b3f,Demolitionist
2019-12-20T11:55:21.499Z,pcfe7b3f,gunner
2019-12-20T14:03:20.244Z,pcfe7b3f,technician
2019-12-20T14:06:51.263Z,pcfe7b3f,survivalist
2019-12-20T14:06:51.263Z,pcfe7b3f,gunner
2019-12-20T14:34:34.130Z,pcfe7b3f,Demolitionist
2019-12-20T14:40:37.569Z,pcfe7b3f,gunner
2019-12-20T15:16:24.310Z,pcfe7b3f,Demolitionist
2019-12-20T15:29:34.054Z,pcfe7b3f,gunner
2019-12-20T15:37:39.688Z,pcfe7b3f,Demolitionist
2019-12-20T15:39:40.941Z,pcfe7b3f,gunner
2019-12-20T15:50:48.986Z,pcfe7b3f,sharpshooter
2019-12-20T16:14:05.386Z,pcfe7b3f,Demolitionist
2019-12-20T16:18:08.096Z,pcfe7b3f,sharpshooter
2019-12-20T16:25:43.011Z,pcfe7b3f,gunner
2019-12-20T16:26:43.269Z,pcfe7b3f,sharpshooter
2019-12-20T16:57:29.587Z,pcfe7b3f,gunner
2019-12-20T22:09:40.678Z,pcfe7b3f,sharpshooter
2019-12-20T22:59:10.557Z,pcfe7b3f,gunner
2019-12-20T23:10:48.687Z,pcfe7b3f,technician
2020-03-17T06:26:07.431Z,pcd39818,Demolitionist
2020-03-17T20:20:25.400Z,pce2c5c6,survivalist
2020-03-17T00:39:39.456Z,pcf66328,technician
2020-03-17T01:23:39.180Z,pcf66328,Demolitionist
2020-03-17T01:27:47.260Z,pcf66328,gunner
2020-03-17T15:18:03.767Z,pcf8c2e0,technician
2020-03-17T23:35:52.397Z,pcf8c2e0,survivalist
2019-11-28T11:36:46.095Z,pc88bc4d,survivalist
2019-11-28T11:37:46.603Z,pc88bc4d,Demolitionist
2019-11-28T11:38:47.122Z,pc88bc4d,survivalist
2019-11-28T11:45:49.562Z,pc88bc4d,sharpshooter
2019-11-28T12:00:57.450Z,pc88bc4d,Demolitionist
2019-11-28T12:01:58.088Z,pc88bc4d,survivalist
2019-11-28T12:01:58.088Z,pc88bc4d,Demolitionist
2019-11-28T12:10:35.090Z,pc88bc4d,sharpshooter
2019-11-28T12:12:05.776Z,pc88bc4d,Demolitionist
2019-11-28T12:12:36.026Z,pc88bc4d,survivalist
2019-11-28T15:19:39.560Z,pc88bc4d,sharpshooter
2019-11-28T15:38:18.063Z,pc88bc4d,Demolitionist
2019-11-28T15:46:22.012Z,pc88bc4d,survivalist
2019-11-28T15:46:22.012Z,pc88bc4d,sharpshooter
2019-11-28T15:55:56.312Z,pc88bc4d,survivalist
2019-11-28T15:55:56.312Z,pc88bc4d,Demolitionist
2019-11-28T15:55:56.312Z,pc88bc4d,sharpshooter
2019-11-28T15:57:27.580Z,pc88bc4d,survivalist
2019-11-28T15:58:58.515Z,pc88bc4d,sharpshooter
2019-11-28T16:29:44.821Z,pc88bc4d,survivalist
2019-11-28T16:32:45.925Z,pc88bc4d,sharpshooter
2019-11-28T16:32:45.925Z,pc88bc4d,survivalist
2019-11-28T16:32:45.925Z,pc88bc4d,sharpshooter
2019-11-28T16:40:20.079Z,pc88bc4d,survivalist
2019-11-28T16:40:20.079Z,pc88bc4d,Demolitionist
2019-11-28T16:42:21.250Z,pc88bc4d,survivalist
2019-11-28T16:42:21.250Z,pc88bc4d,sharpshooter
2019-11-28T16:48:53.540Z,pc88bc4d,survivalist
2019-11-28T16:57:59.299Z,pc88bc4d,Demolitionist
2019-11-28T17:10:05.598Z,pc88bc4d,survivalist
2019-11-28T17:10:05.598Z,pc88bc4d,Demolitionist
2019-11-28T17:35:50.431Z,pc88bc4d,survivalist
2019-11-28T17:56:00.928Z,pc88bc4d,sharpshooter
2019-11-28T20:54:29.094Z,pc88bc4d,survivalist
2019-11-28T20:54:59.382Z,pc88bc4d,Demolitionist
2019-11-28T20:55:59.891Z,pc88bc4d,survivalist
2019-11-28T22:48:06.344Z,pc88bc4d,Demolitionist
2019-11-28T22:49:37.070Z,pc88bc4d,sharpshooter
2019-11-28T22:50:07.312Z,pc88bc4d,Demolitionist
2019-11-28T22:50:07.312Z,pc88bc4d,sharpshooter
2019-11-28T22:50:37.566Z,pc88bc4d,survivalist
2019-11-28T22:54:08.988Z,pc88bc4d,Demolitionist
2019-11-28T08:22:37.582Z,pc9a986e,gunner
2019-11-28T08:23:07.970Z,pc9a986e,Demolitionist
2019-11-28T03:43:04.352Z,pc75fcf9,survivalist
2019-11-28T03:46:05.226Z,pc75fcf9,Demolitionist
2019-11-28T03:46:35.449Z,pc75fcf9,sharpshooter
2019-11-28T03:49:37.121Z,pc75fcf9,Demolitionist
2019-11-28T05:14:51.514Z,pc75fcf9,sharpshooter
2019-11-28T05:22:25.452Z,pc75fcf9,Demolitionist
2019-11-28T19:24:44.700Z,pc702305,technician
2020-02-06T18:55:41.679Z,pc589ed7,sharpshooter
2020-02-06T15:50:55.050Z,pcf7b0b2,sharpshooter
2020-02-06T15:54:27.218Z,pcf7b0b2,survivalist
2020-02-06T18:56:42.201Z,pcf7b0b2,Demolitionist
2020-02-06T02:19:15.730Z,pc868474,survivalist
2020-02-06T22:48:19.485Z,pc8b82c1,Demolitionist
2020-02-06T08:28:16.798Z,pc489314,technician
2020-02-06T09:01:44.229Z,pc489314,Demolitionist
2020-02-06T22:56:31.394Z,pc489314,technician
2020-02-06T23:01:07.550Z,pc489314,Demolitionist
2020-02-06T23:09:15.115Z,pc489314,technician
2020-02-06T23:52:35.089Z,pc489314,Demolitionist
2020-02-06T10:22:38.109Z,pcf66328,sharpshooter
2020-02-06T10:22:38.109Z,pcf66328,survivalist
2020-02-06T10:22:38.109Z,pcf66328,survivalist
2020-02-06T23:27:01.808Z,pcf8c2e0,survivalist
2020-02-09T09:16:38.167Z,pccd3f3c,sharpshooter
2020-02-09T02:51:55.301Z,pcc241f4,Demolitionist
2020-02-09T23:39:00.569Z,pc848d61,Demolitionist
2020-02-09T23:39:30.726Z,pc848d61,survivalist
2020-02-09T23:40:00.880Z,pc848d61,Demolitionist
2020-02-09T22:17:55.842Z,pcea7f4d,survivalist
2020-02-09T22:20:26.446Z,pcea7f4d,Demolitionist
2020-02-09T05:21:25.051Z,pcd26e71,sharpshooter
2020-02-09T05:25:56.070Z,pcd26e71,survivalist
2020-02-09T05:41:02.258Z,pcd26e71,sharpshooter
2020-02-09T05:41:32.518Z,pcd26e71,survivalist
2020-02-09T05:41:32.518Z,pcd26e71,Demolitionist
2020-02-09T05:41:32.518Z,pcd26e71,sharpshooter
2020-02-09T05:41:32.518Z,pcd26e71,Demolitionist
2020-02-09T05:41:32.518Z,pcd26e71,survivalist
2020-02-09T05:41:32.518Z,pcd26e71,sharpshooter
2020-02-09T05:41:32.518Z,pcd26e71,survivalist
2020-02-09T06:54:39.578Z,pcd26e71,Demolitionist
2020-02-09T07:07:16.083Z,pcd26e71,survivalist
2020-02-09T21:06:22.171Z,pccf3c66,Demolitionist
2020-02-09T21:14:26.458Z,pccf3c66,technician
2020-02-09T02:05:56.446Z,pc0804a1,sharpshooter
2020-02-09T02:19:00.963Z,pc0804a1,Demolitionist
2020-02-09T02:19:00.963Z,pc0804a1,sharpshooter
2020-02-09T02:20:01.396Z,pc0804a1,technician
2020-02-09T02:20:31.558Z,pc0804a1,sharpshooter
2020-02-09T02:20:31.558Z,pc0804a1,Demolitionist
2020-02-09T02:20:31.558Z,pc0804a1,sharpshooter
2020-02-09T02:47:11.577Z,pc0804a1,technician
2020-02-09T03:27:56.776Z,pc0804a1,sharpshooter
2020-02-09T21:02:31.700Z,pc0804a1,technician
2020-02-09T21:03:01.907Z,pc0804a1,Demolitionist
2020-02-09T21:03:01.907Z,pc0804a1,sharpshooter
2020-02-09T00:14:24.138Z,pca1a96e,survivalist
2020-02-09T00:14:54.344Z,pca1a96e,technician
2020-02-09T00:47:05.067Z,pca1a96e,survivalist
2020-02-09T00:48:35.646Z,pca1a96e,technician
2020-02-09T01:11:12.148Z,pca1a96e,sharpshooter
2020-02-09T01:18:44.321Z,pca1a96e,survivalist
2020-02-09T01:27:46.545Z,pca1a96e,technician
2020-02-09T01:30:17.485Z,pca1a96e,sharpshooter
2020-02-09T01:32:47.937Z,pca1a96e,survivalist
2020-02-09T01:33:18.111Z,pca1a96e,sharpshooter
2020-02-09T04:57:24.500Z,pca1a96e,survivalist
2020-02-09T04:57:54.698Z,pca1a96e,sharpshooter
2020-02-09T05:05:56.816Z,pca1a96e,survivalist
2020-02-09T05:20:01.551Z,pca1a96e,sharpshooter
2020-02-09T05:29:04.002Z,pca1a96e,survivalist
2020-02-09T06:22:56.692Z,pca1a96e,sharpshooter
2020-02-09T06:40:00.769Z,pca1a96e,technician
2020-02-09T17:28:13.893Z,pca1a96e,sharpshooter
2020-02-09T17:28:44.082Z,pca1a96e,technician
2020-02-09T18:23:30.040Z,pca1a96e,sharpshooter
2020-02-09T18:25:00.489Z,pca1a96e,technician
2020-02-09T18:25:30.677Z,pca1a96e,sharpshooter
2020-02-09T18:33:32.069Z,pca1a96e,technician
2020-02-09T18:34:02.226Z,pca1a96e,survivalist
2020-02-09T18:40:03.498Z,pca1a96e,technician
2020-02-09T18:40:03.498Z,pca1a96e,sharpshooter
2020-02-09T18:40:03.498Z,pca1a96e,survivalist
2020-02-09T18:40:03.498Z,pca1a96e,sharpshooter
2020-02-09T18:40:03.498Z,pca1a96e,survivalist
2020-02-09T18:40:03.498Z,pca1a96e,technician
2020-02-09T18:45:04.771Z,pca1a96e,sharpshooter
2020-02-09T21:32:29.160Z,pca1a96e,survivalist
2020-02-09T21:43:02.692Z,pca1a96e,sharpshooter
2020-02-09T21:43:02.692Z,pca1a96e,technician
2020-02-09T22:53:27.049Z,pca1a96e,survivalist
2020-02-09T22:53:27.049Z,pca1a96e,sharpshooter
2020-02-10T19:48:19.538Z,pc848d61,survivalist
2020-02-10T17:52:53.097Z,pcea7f4d,survivalist
2020-02-10T18:53:43.236Z,pcc1768b,Demolitionist
2020-02-10T20:20:36.203Z,pc75fcf9,survivalist
2020-02-10T02:17:32.313Z,pca1a96e,technician
2020-03-21T16:44:34.807Z,pcedb3cc,flamethrower
2020-03-21T02:55:57.824Z,pcb34db4,sharpshooter
2020-03-21T18:35:10.233Z,pcf8c2e0,gunner
2020-03-21T21:30:56.650Z,pcf8c2e0,Demolitionist
2020-03-31T04:24:36.152Z,pc0804a1,Demolitionist
2020-03-31T04:25:06.369Z,pc0804a1,technician
2020-03-31T04:46:15.915Z,pc0804a1,flamethrower
2020-01-05T22:57:14.507Z,pc17af89,Demolitionist
2020-01-05T22:02:47.453Z,pcd26e71,Demolitionist
2020-01-05T19:10:19.972Z,pc0e6dd3,survivalist
2020-01-05T19:20:53.482Z,pc0e6dd3,sharpshooter
2020-01-05T19:57:08.830Z,pc0e6dd3,survivalist
2020-01-05T02:24:15.899Z,pc66f4e0,Demolitionist
2020-01-05T02:32:15.815Z,pca7c373,Demolitionist
2020-01-05T02:11:07.529Z,pcaef17c,survivalist
2020-01-05T07:17:59.689Z,pcbc2c64,sharpshooter
2020-01-05T00:40:49.416Z,pc0804a1,technician
2020-02-27T00:25:26.579Z,pc0804a1,gunner
2020-02-27T00:31:58.962Z,pc0804a1,Demolitionist
2020-02-27T01:47:26.519Z,pca1a96e,technician
2020-02-27T04:33:55.748Z,pca1a96e,Demolitionist
2020-02-27T22:54:00.252Z,pc440770,Demolitionist
2020-03-25T22:17:29.218Z,pcbb305e,Demolitionist
2020-03-25T22:15:57.323Z,pc20e5ac,Demolitionist
2020-03-25T22:16:58.016Z,pc20e5ac,survivalist
2020-03-25T12:08:30.517Z,pc3a8d8d,Demolitionist
2020-03-25T00:05:23.068Z,pc47a461,flamethrower
2020-03-25T23:35:54.738Z,pc47a461,gunner
2020-03-25T22:48:04.284Z,pcc64095,survivalist
2020-03-25T01:54:15.031Z,pcf8c2e0,sharpshooter
2020-03-25T02:17:24.463Z,pcf8c2e0,sharpshooter
2020-03-25T02:29:11.107Z,pcf8c2e0,sharpshooter
2020-03-25T02:33:15.771Z,pcf8c2e0,survivalist
2020-03-25T02:41:24.722Z,pcf8c2e0,sharpshooter
2020-03-25T03:44:22.018Z,pcf8c2e0,gunner
2020-03-01T16:58:32.912Z,pc77f512,sharpshooter
2020-03-01T07:36:55.994Z,pc86f8b9,gunner
2020-03-01T13:16:20.736Z,pc69b5a4,survivalist
2020-03-01T13:16:50.940Z,pc69b5a4,Demolitionist
2020-03-01T13:22:23.784Z,pc69b5a4,sharpshooter
2020-03-01T16:08:05.355Z,pc9f6ec7,flamethrower
2020-03-01T10:13:29.462Z,pc18e095,technician
2020-03-01T01:07:58.470Z,pcfe7b3f,Demolitionist
2020-03-01T02:30:10.774Z,pcfe7b3f,gunner
2020-03-01T17:42:59.267Z,pcfe7b3f,Demolitionist
2020-03-01T19:13:26.804Z,pcfe7b3f,sharpshooter
2020-03-01T20:15:40.081Z,pcfe7b3f,gunner
2020-03-01T21:37:24.487Z,pcfe7b3f,sharpshooter
2020-03-01T22:49:58.597Z,pcfe7b3f,gunner
2020-03-01T23:21:15.996Z,pcfe7b3f,Demolitionist
2020-03-01T04:17:19.428Z,pc5376ff,survivalist
2020-03-01T04:44:39.896Z,pc5376ff,technician
2020-03-01T11:32:25.162Z,pc5376ff,survivalist
2020-03-01T11:53:41.122Z,pc5376ff,gunner
2020-03-01T13:13:05.893Z,pc5376ff,survivalist
2020-03-01T14:50:48.500Z,pc5376ff,Demolitionist
2020-02-04T10:19:53.187Z,pc13d6b8,Demolitionist
2020-02-04T21:49:13.888Z,pcedb3cc,gunner
2020-02-04T21:49:44.356Z,pcedb3cc,technician
2020-02-04T00:23:40.276Z,pcfe50d3,technician
2020-02-04T01:04:05.839Z,pcfe50d3,survivalist
2020-02-04T01:04:36.342Z,pcfe50d3,technician
2020-02-04T07:43:26.258Z,pc489314,sharpshooter
2020-02-04T08:10:41.238Z,pc489314,Demolitionist
2020-02-04T00:54:03.101Z,pcf66328,technician
2020-02-04T01:28:59.565Z,pcf66328,Demolitionist
2020-02-04T05:11:20.079Z,pcf66328,gunner
2020-02-04T02:11:10.542Z,pcf8c2e0,survivalist
2020-02-04T03:28:50.557Z,pcf8c2e0,technician
2020-02-04T03:30:22.076Z,pcf8c2e0,survivalist
2020-02-04T03:35:56.315Z,pcf8c2e0,technician
2020-02-04T04:28:38.619Z,pcf8c2e0,survivalist
2019-12-02T17:09:49.724Z,pcc9b4b9,gunner
2019-12-02T19:30:00.630Z,pcc9b4b9,technician
2020-03-23T23:33:50.301Z,pc47a461,gunner
2020-03-23T16:04:12.718Z,pcfe50d3,sharpshooter
2020-03-23T06:10:49.392Z,pcae6154,gunner
2020-03-23T19:25:52.601Z,pcae6154,flamethrower
2020-03-23T21:33:23.606Z,pcae6154,flamethrower
2020-03-27T11:24:39.734Z,pcf35a1c,flamethrower
2020-03-27T11:24:39.734Z,pcf35a1c,sharpshooter
2020-03-27T21:49:16.662Z,pc20342f,sharpshooter
2020-03-27T18:05:28.684Z,pc5ca414,gunner
2020-03-27T08:31:36.192Z,pc1a80a5,flamethrower
2020-03-27T00:59:16.318Z,pcfe7b3f,flamethrower
2020-03-27T01:34:41.625Z,pcfe7b3f,gunner
2020-03-27T18:52:53.254Z,pcfe7b3f,gunner
2019-12-18T16:32:50.195Z,pcfad1ec,Demolitionist
2019-12-18T16:40:26.339Z,pcfad1ec,survivalist
2019-12-18T16:40:26.339Z,pcfad1ec,Demolitionist
2019-12-18T22:15:53.798Z,pc6e0dfe,Demolitionist
2019-12-18T17:08:14.360Z,pcde2408,gunner
2019-12-18T17:08:45.016Z,pcde2408,technician
2019-12-18T17:10:16.660Z,pcde2408,sharpshooter
2019-12-18T17:11:47.859Z,pcde2408,gunner
2019-12-18T17:12:48.506Z,pcde2408,sharpshooter
2019-12-18T17:37:27.904Z,pcde2408,survivalist
2019-12-18T17:38:28.176Z,pcde2408,Demolitionist
2019-12-18T17:40:28.927Z,pcde2408,gunner
2019-12-18T19:30:16.617Z,pcde2408,sharpshooter
2019-12-18T19:30:16.617Z,pcde2408,sharpshooter
2019-12-18T20:55:46.310Z,pcb7c633,Demolitionist
2019-12-18T02:29:11.241Z,pc55c3f4,sharpshooter
2019-12-18T15:45:56.369Z,pc55c3f4,Demolitionist
2019-12-18T13:04:12.512Z,pc31cd56,sharpshooter
2019-12-18T10:56:29.794Z,pc5a5d3a,survivalist
2019-12-18T10:56:29.794Z,pc5a5d3a,Demolitionist
2019-12-18T11:02:31.708Z,pc5a5d3a,sharpshooter
2019-12-18T11:03:02.308Z,pc5a5d3a,Demolitionist
2019-12-18T11:18:38.699Z,pc5a5d3a,survivalist
2019-12-18T02:25:10.788Z,pc58f882,sharpshooter
2019-12-18T07:03:06.713Z,pc8510c3,sharpshooter
2019-12-18T07:13:38.836Z,pc68ba69,sharpshooter
