date_time,skill_left,skill_right,player_level,player_id
2020-03-03T19:04:46.913Z,drone,turret,30,pc41844a
2020-03-03T12:53:33.572Z,seekermine,chemlauncher,30,pc31245c
2020-03-03T06:27:02.097Z,hive,seekermine,34,pc31cd56
2020-03-29T22:38:55.109Z,seekermine,drone,30,pc592cfb
2020-03-29T15:25:01.732Z,drone,seekermine,40,pc8b82c1
2020-03-29T07:14:09.402Z,hive,drone,40,pcf66328
2020-02-23T19:21:46.390Z,turret,seekermine,30,pcae6154
2020-02-23T17:15:49.007Z,seekermine,drone,30,pce9c166
2020-02-23T14:44:37.331Z,drone,seekermine,30,pcc64095
2020-02-23T00:52:43.357Z,drone,seekermine,30,pcfe50d3
2020-03-06T15:36:01.903Z,turret,drone,30,pcead0d1
2019-12-15T18:01:55.687Z,turret,drone,9,pcbb53e8
2019-12-15T07:30:33.937Z,turret,drone,29,pce264ef
2019-12-15T12:50:21.751Z,turret,hive,27,pc245428
2019-12-15T20:57:48.672Z,pulse,turret,28,pc6e0dfe
2019-12-15T22:22:06.991Z,pulse,turret,29,pc6e0dfe
2019-12-15T18:28:05.540Z,turret,firefly,30,pc135c28
2019-12-15T04:24:00.947Z,hive,seekermine,30,pc95e50a
2019-12-15T12:33:16.597Z,seekermine,drone,30,pce9c166
2019-12-15T16:17:41.006Z,drone,turret,30,pc6380b7
2019-12-15T12:05:15.405Z,drone,turret,30,pc7a39a8
2019-12-15T08:03:41.784Z,hive,seekermine,30,pcc179ec
2019-12-15T12:09:19.914Z,hive,seekermine,30,pcc179ec
2019-12-15T11:04:35.255Z,seekermine,turret,30,pc1bc3e0
2019-12-15T11:50:41.011Z,seekermine,turret,30,pc1bc3e0
2019-12-15T13:07:45.096Z,seekermine,turret,30,pc1bc3e0
2019-12-15T21:18:41.004Z,seekermine,turret,30,pc1bc3e0
2019-12-15T21:04:29.119Z,hive,turret,30,pca63445
2019-12-15T21:39:49.569Z,hive,turret,30,pca63445
2019-12-15T09:54:22.476Z,hive,chemlauncher,30,pc8510c3
2019-12-15T16:09:54.732Z,hive,chemlauncher,30,pc8510c3
2019-12-15T07:34:12.738Z,seekermine,turret,30,pc71657e
2020-03-21T20:43:30.170Z,drone,turret,30,pcdf21ac
2020-03-21T00:12:45.534Z,drone,turret,30,pc589ed7
2020-03-21T15:03:50.110Z,turret,drone,30,pccc9420
2020-03-21T12:47:41.444Z,hive,chemlauncher,40,pc31245c
2020-03-21T15:55:49.207Z,chemlauncher,drone,40,pc7a6b7c
2020-03-18T19:32:56.197Z,seekermine,drone,30,pc20e5ac
2020-03-18T01:33:46.814Z,hive,drone,30,pc5c3477
2020-03-18T12:22:36.461Z,turret,drone,40,pc2b0dee
2020-02-06T15:49:49.383Z,hive,drone,26,pcb0bbc7
2020-02-06T09:23:12.047Z,drone,seekermine,30,pc9810c1
2020-02-06T21:10:20.180Z,hive,drone,30,pc307983
2020-02-06T21:10:20.180Z,hive,drone,30,pc307983
2020-02-06T09:41:14.058Z,seekermine,turret,30,pc873c33
2020-02-06T15:43:10.652Z,turret,hive,30,pcfcbf49
2020-02-06T18:24:33.646Z,drone,seekermine,25,pc24704c
2020-02-06T16:39:18.439Z,chemlauncher,hive,30,pc9f6ec7
2020-02-06T13:47:37.889Z,drone,seekermine,30,pc9d0e19
2020-02-06T17:39:43.366Z,turret,drone,30,pc710f2f
2020-01-04T00:42:29.172Z,pulse,drone,11,pcd78c7e
2020-01-04T16:26:12.256Z,turret,drone,13,pc6bcca3
2020-01-04T05:46:20.049Z,turret,drone,30,pc7a6e5d
2020-01-04T06:57:19.837Z,hive,drone,30,pc8b82c1
2020-01-04T08:33:55.646Z,shield,drone,30,pc8b82c1
2020-01-04T08:33:55.646Z,shield,drone,30,pc8b82c1
2020-01-04T16:11:13.918Z,seekermine,drone,30,pce9c166
2020-01-04T23:23:45.981Z,hive,seekermine,30,pcaf6333
2020-01-04T07:48:32.016Z,hive,drone,30,pc24d6d7
2020-01-04T12:26:58.642Z,drone,hive,30,pc577ff6
2020-01-04T19:30:16.150Z,drone,hive,30,pc577ff6
2020-01-04T22:57:00.212Z,hive,turret,30,pc1bc3e0
2020-01-04T18:08:02.563Z,drone,hive,30,pc6d2228
2020-01-04T18:21:42.133Z,drone,hive,30,pc6d2228
2020-01-04T22:08:56.307Z,drone,seekermine,30,pc5bdf4c
2020-01-04T10:57:06.725Z,hive,drone,30,pc4d3a2e
2020-01-04T16:37:21.156Z,hive,seekermine,30,pc6aaa9d
2020-01-04T16:20:58.935Z,hive,seekermine,30,pcf8c2e0
2020-01-15T09:16:39.795Z,turret,,4,pcf6cc8f
2020-01-15T11:45:00.265Z,turret,,5,pcf6cc8f
2020-01-15T20:07:01.225Z,turret,drone,30,pcf0a5b8
2020-01-15T07:19:48.447Z,drone,hive,5,pc489314
2020-01-15T19:15:00.296Z,drone,turret,30,pc5bdf4c
2020-01-15T21:18:12.002Z,drone,turret,30,pc5bdf4c
2020-01-15T12:41:59.797Z,hive,seekermine,30,pc6aaa9d
2020-01-15T05:45:34.734Z,seekermine,hive,30,pcf66328
2020-01-15T02:29:28.393Z,hive,seekermine,30,pcf8c2e0
2020-03-02T01:17:46.554Z,hive,drone,12,pcd6c50f
2020-03-02T16:56:58.142Z,drone,hive,8,pcb52163
2020-02-16T16:58:30.050Z,chemlauncher,shield,30,pc8f536d
2020-02-16T16:04:51.989Z,turret,drone,30,pcead0d1
2020-02-25T01:08:02.398Z,seekermine,shield,11,pc83f3a9
2020-02-25T04:10:42.849Z,drone,,2,pcea7f4d
2020-02-25T21:38:52.021Z,seekermine,hive,30,pc0cffd8
2020-02-25T01:18:36.419Z,seekermine,firefly,29,pc440770
2020-02-25T23:06:52.871Z,seekermine,drone,30,pc22a9ef
2020-02-25T17:50:27.440Z,hive,seekermine,30,pccf3c66
2020-02-25T07:11:34.988Z,turret,drone,30,pc75fcf9
2020-02-25T18:01:31.560Z,turret,drone,14,pc49a9e9
2020-03-11T00:08:43.399Z,drone,turret,40,pcae6154
2020-03-11T13:33:54.311Z,turret,hive,40,pcae6154
2020-03-11T06:03:52.059Z,hive,chemlauncher,40,pcf66328
2020-03-23T23:25:16.333Z,turret,seekermine,30,pc8b82c1
2020-03-23T15:56:42.594Z,hive,drone,40,pc31245c
2020-03-23T16:43:11.239Z,hive,drone,40,pc31245c
2020-03-23T18:15:11.255Z,drone,hive,40,pcae6154
2020-02-28T10:40:45.319Z,drone,chemlauncher,30,pcd9234c
2020-02-28T11:18:38.162Z,drone,chemlauncher,30,pcd9234c
2020-02-28T18:35:12.107Z,hive,turret,30,pc7a8648
2020-03-20T05:49:15.783Z,shield,hive,30,pcd9234c
2020-03-20T00:19:57.729Z,hive,shield,40,pcca8000
2020-03-20T02:47:36.565Z,hive,shield,40,pcca8000
2020-03-20T04:34:44.469Z,hive,shield,40,pcca8000
2020-03-20T13:25:56.964Z,hive,seekermine,40,pc5ca414
2020-03-09T14:10:06.577Z,hive,drone,40,pcb0bbc7
2020-03-09T15:20:35.282Z,hive,drone,40,pcb0bbc7
2020-03-09T08:17:43.595Z,hive,turret,40,pc7303b1
2020-03-09T18:39:29.289Z,drone,turret,30,pcfcbf49
2020-03-09T14:36:57.881Z,hive,turret,40,pcfe7b3f
2020-02-16T09:11:24.520Z,hive,drone,10,pc8c30ac
2020-02-16T07:12:23.075Z,hive,drone,30,pc31cd56
2020-02-16T17:32:55.350Z,seekermine,chemlauncher,30,pc31245c
2020-02-16T10:31:35.346Z,turret,seekermine,30,pc8b82c1
2020-02-16T02:17:32.504Z,turret,drone,30,pce237e4
2020-02-16T01:10:45.416Z,seekermine,drone,30,pc489314
2020-02-16T07:59:07.108Z,seekermine,hive,30,pc71657e
2020-03-10T11:28:30.648Z,seekermine,hive,40,pc1cf703
2020-03-10T15:29:39.517Z,drone,turret,13,pca674af
2020-03-10T13:43:00.980Z,hive,drone,40,pcb0bbc7
2020-03-10T16:03:20.903Z,hive,chemlauncher,40,pc5376ff
2020-03-10T17:39:54.360Z,hive,chemlauncher,40,pc5376ff
2020-03-15T18:34:01.523Z,drone,chemlauncher,30,pc633527
2020-03-15T02:12:47.126Z,drone,turret,30,pc589ed7
2020-03-15T19:25:57.274Z,drone,stickybomb,40,pcfe50d3
2020-03-15T02:02:19.432Z,turret,drone,30,pc4d3a2e
2020-03-15T11:59:46.077Z,hive,chemlauncher,40,pcf66328
2020-02-24T23:00:24.571Z,seekermine,turret,30,pcf2c60a
2020-02-24T19:23:59.843Z,chemlauncher,seekermine,30,pc9853d3
2019-12-30T08:02:11.046Z,drone,turret,16,pc65bcc6
2019-12-30T15:55:56.690Z,shield,drone,11,pcc788a4
2019-12-30T15:34:39.854Z,seekermine,hive,30,pc10a5ab
2019-12-30T22:13:37.798Z,seekermine,hive,30,pc10a5ab
2019-12-30T19:52:12.440Z,turret,drone,30,pcfde0cf
2019-12-30T16:50:30.221Z,drone,turret,30,pc1771c0
2019-12-30T03:09:14.836Z,drone,turret,30,pcece01c
2019-12-30T13:59:13.309Z,turret,seekermine,30,pc5bf7e8
2019-12-30T13:04:52.625Z,drone,turret,30,pc54aace
2019-12-30T22:01:36.308Z,seekermine,drone,30,pcea4bfe
2019-12-30T16:26:07.808Z,hive,chemlauncher,30,pcf7e546
2019-12-30T16:13:19.018Z,hive,drone,30,pce38df3
2019-12-30T19:01:57.756Z,drone,,8,pc9b38b6
2019-12-30T11:01:59.448Z,turret,drone,30,pc4ef8c8
2019-12-30T08:57:41.000Z,drone,chemlauncher,30,pc84e5e7
2019-12-30T19:11:07.851Z,drone,seekermine,30,pc84e5e7
2019-12-30T17:17:35.312Z,turret,drone,30,pc9f6ec7
2019-12-30T09:01:27.723Z,drone,hive,30,pc69b5a4
2019-12-30T12:34:10.592Z,drone,,2,pc01efb6
2019-12-30T09:23:20.845Z,drone,seekermine,30,pc7c9168
2019-12-30T18:23:11.597Z,drone,seekermine,30,pc7c9168
2019-12-30T13:18:24.166Z,hive,drone,30,pcfe7b3f
2019-12-30T14:52:54.667Z,hive,drone,30,pcfe7b3f
2020-02-01T06:12:20.632Z,drone,chemlauncher,24,pc9810c1
2020-02-01T15:46:38.875Z,turret,drone,19,pc6ad68c
2020-02-01T15:28:46.390Z,drone,chemlauncher,27,pc9810c1
2020-02-01T15:40:10.343Z,seekermine,drone,22,pceda48f
2020-02-01T01:01:39.976Z,seekermine,drone,30,pc4ff8d2
2020-02-01T17:43:45.281Z,turret,shield,30,pc4ff8d2
2020-02-01T17:54:50.468Z,seekermine,shield,30,pc4ff8d2
2020-02-01T18:01:23.960Z,seekermine,shield,30,pc4ff8d2
2020-02-01T18:04:25.787Z,seekermine,shield,30,pc4ff8d2
2020-02-01T18:19:11.450Z,hive,turret,30,pc7a8648
2020-02-01T21:21:21.991Z,seekermine,drone,30,pc947e91
2020-02-01T19:43:52.474Z,drone,hive,30,pcf28cf1
2020-02-01T09:27:04.570Z,turret,seekermine,30,pc5bf7e8
2020-02-01T00:09:48.063Z,chemlauncher,seekermine,30,pc9853d3
2020-02-01T14:05:22.631Z,turret,seekermine,30,pc5bf7e8
2020-02-01T00:50:05.344Z,chemlauncher,seekermine,30,pc9853d3
2020-02-01T09:28:55.788Z,chemlauncher,seekermine,30,pc9853d3
2020-02-01T18:36:22.788Z,drone,hive,30,pcfcbf49
2020-02-01T16:21:15.981Z,drone,seekermine,21,pc24704c
2020-02-01T13:25:43.068Z,drone,turret,30,pc1a80a5
2020-02-01T17:02:00.686Z,drone,turret,30,pc1a80a5
2020-02-01T14:13:51.541Z,hive,drone,30,pc5376ff
2019-12-05T19:48:51.431Z,drone,pulse,5,pc21d2f8
2019-12-05T15:02:52.877Z,drone,hive,7,pc8de979
2019-12-05T14:20:53.216Z,turret,shield,9,pc43b756
2019-12-05T04:56:26.395Z,turret,,7,pc9e1eb0
2019-12-05T15:37:32.847Z,seekermine,chemlauncher,28,pcbadd34
2019-12-05T15:39:04.683Z,seekermine,chemlauncher,28,pcbadd34
2019-12-05T16:37:59.127Z,turret,hive,13,pcece611
2019-12-05T15:48:27.169Z,seekermine,drone,12,pc1601fe
2019-12-05T04:28:31.056Z,turret,chemlauncher,11,pc6067db
2019-12-05T20:03:30.394Z,pulse,drone,11,pca19121
2019-12-05T16:43:45.623Z,seekermine,drone,16,pced15d9
2019-12-05T16:48:17.547Z,seekermine,drone,16,pced15d9
2019-12-05T04:05:10.580Z,drone,seekermine,26,pc40ced9
2019-12-05T17:41:27.853Z,turret,hive,26,pc16c4ad
2019-12-05T13:55:25.653Z,seekermine,shield,23,pc900262
2019-12-05T12:26:51.802Z,chemlauncher,drone,30,pc10a5ab
2019-12-05T18:21:09.772Z,chemlauncher,drone,30,pc10a5ab
2019-12-05T22:22:57.481Z,chemlauncher,drone,30,pc20342f
2019-12-05T23:03:48.166Z,chemlauncher,drone,30,pc20342f
2019-12-05T23:11:28.631Z,turret,drone,17,pc33d8ba
2019-12-05T16:51:09.603Z,drone,turret,30,pcd1401f
2019-12-05T19:19:09.056Z,turret,drone,19,pc535d62
2019-12-05T18:02:51.705Z,drone,turret,30,pcd1401f
2019-12-05T14:54:03.501Z,drone,hive,30,pcdc3ffd
2019-12-05T09:02:03.166Z,drone,shield,30,pc559154
2019-12-05T05:50:30.419Z,turret,seekermine,30,pc6a9287
2019-12-05T07:02:22.228Z,drone,turret,15,pc24704c
2019-12-05T14:31:49.307Z,turret,seekermine,30,pcfb7962
2019-12-05T14:50:37.652Z,turret,seekermine,30,pcfb7962
2019-12-05T11:36:55.564Z,drone,turret,16,pc24704c
2019-12-05T17:14:16.013Z,drone,turret,17,pc24704c
2019-12-05T09:35:47.683Z,pulse,turret,30,pcecf54e
2019-12-05T12:08:43.951Z,shield,drone,30,pc360ce5
2019-12-05T13:29:47.280Z,turret,drone,30,pc360ce5
2019-12-05T13:34:19.249Z,turret,drone,30,pc360ce5
2019-12-05T12:51:11.216Z,pulse,seekermine,30,pc5925cd
2019-12-05T08:42:16.782Z,turret,hive,30,pc3f914d
2019-12-05T20:05:00.058Z,turret,seekermine,30,pc585e8c
2019-12-05T16:28:16.793Z,drone,turret,30,pce77868
2019-12-05T03:19:12.083Z,hive,turret,30,pcbb9bca
2019-12-05T17:47:36.022Z,shield,drone,30,pc2a0e1d
2019-12-05T15:16:47.612Z,hive,drone,30,pce38df3
2019-12-05T16:12:39.301Z,drone,seekermine,30,pcb48a52
2019-12-05T16:01:25.528Z,hive,drone,30,pce38df3
2019-12-05T23:29:27.538Z,shield,seekermine,30,pc7303b1
2019-12-05T20:07:30.119Z,turret,drone,30,pca674af
2019-12-05T20:37:16.364Z,turret,drone,30,pca674af
2019-12-05T20:56:56.634Z,turret,drone,30,pca674af
2019-12-05T09:33:14.922Z,hive,chemlauncher,30,pcf7e546
2019-12-05T13:05:58.875Z,seekermine,hive,30,pc29f20a
2019-12-05T12:53:26.432Z,pulse,hive,30,pc73e02e
2019-12-05T14:13:21.801Z,seekermine,chemlauncher,30,pc11a3f3
2019-12-05T15:32:37.147Z,seekermine,hive,30,pc29f20a
2019-12-05T15:35:09.386Z,seekermine,hive,30,pc29f20a
2019-12-05T15:59:09.838Z,shield,drone,30,pc987b47
2019-12-05T16:05:16.499Z,shield,drone,30,pc987b47
2019-12-05T19:02:18.985Z,drone,seekermine,30,pc16e395
2019-12-05T18:38:00.918Z,shield,drone,30,pc987b47
2019-12-05T19:15:01.760Z,shield,drone,30,pc987b47
2019-12-05T19:16:03.033Z,shield,drone,30,pc987b47
2019-12-05T16:43:23.653Z,seekermine,drone,30,pcdbc7e8
2019-12-05T20:10:31.859Z,drone,hive,30,pc3e056f
2019-12-05T23:36:57.501Z,hive,seekermine,30,pc4fdd32
2019-12-05T20:45:48.036Z,drone,hive,30,pc3e056f
2019-12-05T14:09:30.629Z,drone,hive,30,pccf9627
2019-12-05T21:55:01.427Z,hive,drone,30,pcf04d08
2019-12-05T12:49:49.481Z,hive,seekermine,30,pc83e189
2019-12-05T19:38:14.987Z,pulse,hive,30,pcf1f6ba
2019-12-05T19:04:56.779Z,hive,seekermine,30,pc0dd12a
2019-12-05T19:18:36.510Z,hive,seekermine,30,pc0dd12a
2019-12-05T19:32:17.384Z,hive,seekermine,30,pc0dd12a
2019-12-05T19:46:10.600Z,hive,seekermine,30,pc0dd12a
2019-12-05T20:27:46.313Z,hive,seekermine,30,pc0dd12a
2019-12-05T14:03:48.525Z,hive,drone,30,pc1a89cb
2019-12-05T14:45:25.228Z,hive,drone,30,pc1a89cb
2019-12-05T14:53:03.537Z,hive,drone,30,pc1a89cb
2019-12-05T13:26:54.349Z,seekermine,firefly,30,pc0cf721
2019-12-05T17:45:27.423Z,drone,turret,30,pc7c9168
2019-12-05T12:43:46.408Z,hive,drone,30,pcdf87da
2019-12-05T13:08:39.580Z,hive,drone,30,pcdf87da
2019-12-05T13:11:42.682Z,hive,drone,30,pcdf87da
2019-12-05T13:25:52.245Z,hive,drone,30,pcdf87da
2019-12-05T15:23:14.419Z,hive,drone,30,pcdf87da
2019-12-05T18:01:20.006Z,hive,chemlauncher,30,pc5376ff
2020-01-17T02:22:36.303Z,turret,,5,pc222d11
2020-01-17T16:42:02.255Z,shield,turret,5,pc6fee02
2020-01-17T21:41:12.002Z,seekermine,hive,30,pcd26e71
2020-01-17T02:05:22.188Z,hive,turret,30,pcfc9f44
2020-01-17T01:19:18.333Z,turret,drone,30,pc0804a1
2020-01-17T09:28:36.375Z,turret,drone,30,pc0804a1
2020-01-17T22:17:20.265Z,hive,seekermine,30,pca1a96e
2020-01-17T14:35:40.793Z,turret,hive,19,pc2935b8
2020-01-17T11:41:15.940Z,drone,turret,18,pc885d2a
2020-01-17T21:59:54.167Z,pulse,seekermine,30,pc09767d
2020-01-17T20:52:08.068Z,turret,drone,23,pc126eaa
2020-01-17T01:04:03.056Z,drone,turret,30,pc548104
2020-01-17T01:06:10.193Z,turret,drone,30,pc22a9ef
2020-01-17T17:45:56.546Z,seekermine,drone,30,pc9c2ce0
2020-01-17T21:25:45.475Z,drone,turret,30,pc4cf131
2020-01-17T08:47:17.988Z,drone,chemlauncher,30,pcbc2c64
2020-01-17T14:57:11.634Z,drone,chemlauncher,30,pcbc2c64
2020-01-17T21:12:07.181Z,drone,chemlauncher,30,pcbc2c64
2020-01-17T18:49:42.153Z,turret,drone,30,pc0804a1
2020-01-17T19:17:51.849Z,turret,drone,30,pc0804a1
2020-02-21T22:04:29.058Z,firefly,hive,30,pc7e33cc
2020-02-21T21:56:52.852Z,hive,drone,30,pc307983
2020-02-21T15:13:00.841Z,turret,,30,pcb0bbc7
2020-02-21T23:18:32.438Z,seekermine,hive,30,pcf2c60a
2020-02-21T11:17:38.552Z,drone,seekermine,30,pc01efb6
2019-12-15T19:02:49.418Z,turret,drone,6,pcdffb78
2019-12-15T13:55:53.262Z,drone,turret,7,pcc41a83
2019-12-15T10:12:51.473Z,seekermine,turret,10,pce5a867
2019-12-15T04:18:10.074Z,turret,drone,17,pc7a6e5d
2019-12-15T11:46:02.230Z,turret,drone,23,pcf0a5b8
2019-12-15T01:59:55.847Z,turret,drone,26,pc5930f6
2019-12-15T09:54:52.232Z,drone,hive,16,pcf78222
2019-12-15T12:43:52.271Z,hive,drone,27,pc7a6b7c
2019-12-15T17:16:32.672Z,seekermine,firefly,22,pcde2408
2019-12-15T17:28:48.865Z,hive,seekermine,19,pc20aa74
2019-12-15T18:46:09.789Z,turret,firefly,30,pc135c28
2019-12-15T19:36:18.806Z,drone,turret,30,pc41844a
2019-12-15T12:03:14.442Z,shield,seekermine,30,pc896d14
2019-12-15T21:34:13.916Z,seekermine,turret,30,pcedb3cc
2019-12-15T21:49:24.805Z,seekermine,turret,30,pcedb3cc
2019-12-15T21:58:01.394Z,seekermine,turret,30,pcedb3cc
2019-12-15T19:47:28.739Z,drone,turret,22,pc9a1c13
2019-12-15T04:51:20.039Z,drone,turret,30,pc6380b7
2019-12-15T01:17:58.939Z,drone,turret,30,pc7a39a8
2019-12-15T09:36:09.799Z,drone,seekermine,30,pc5bdf4c
2019-12-15T10:42:47.634Z,drone,seekermine,30,pc5bdf4c
2019-12-15T17:06:04.640Z,drone,seekermine,30,pc5bdf4c
2019-12-15T08:00:05.337Z,hive,seekermine,30,pcc179ec
2019-12-15T10:08:07.367Z,hive,seekermine,30,pcc179ec
2019-12-15T16:10:04.808Z,drone,seekermine,30,pcb692bf
2019-12-15T15:29:15.503Z,turret,drone,30,pcef315c
2019-12-15T11:45:32.711Z,seekermine,turret,30,pc1bc3e0
2019-12-15T12:16:44.350Z,seekermine,turret,30,pc1bc3e0
2019-12-15T13:09:17.685Z,seekermine,turret,30,pc1bc3e0
2019-12-15T13:20:30.908Z,seekermine,turret,30,pc1bc3e0
2019-12-15T21:22:48.003Z,seekermine,turret,30,pc1bc3e0
2019-12-15T22:17:31.436Z,seekermine,turret,30,pc1bc3e0
2019-12-15T15:50:18.761Z,hive,chemlauncher,30,pc8510c3
2019-12-15T22:02:55.907Z,hive,drone,30,pc4d3a2e
2019-12-15T07:24:18.575Z,turret,seekermine,30,pcf8c2e0
2019-12-15T12:18:55.301Z,seekermine,hive,30,pc586e65
2019-12-15T14:25:57.067Z,seekermine,turret,30,pc71657e
2020-02-04T14:44:25.834Z,firefly,seekermine,15,pcb0bbc7
2020-02-04T16:44:50.053Z,drone,seekermine,30,pc40ced9
2020-02-04T17:06:08.236Z,seekermine,turret,30,pc6f4747
2020-02-04T22:11:22.215Z,hive,seekermine,30,pcf28cf1
2020-02-04T23:50:42.301Z,drone,shield,30,pcf28cf1
2020-02-04T00:44:46.229Z,seekermine,hive,27,pc46d471
2020-02-04T10:33:26.695Z,hive,seekermine,30,pc5ca414
2020-02-04T15:56:00.535Z,turret,hive,30,pcfcbf49
2020-02-04T12:10:57.730Z,chemlauncher,hive,30,pc9f6ec7
2020-02-04T14:27:08.147Z,drone,seekermine,30,pc9d0e19
2020-02-04T18:42:46.821Z,drone,seekermine,30,pc9d0e19
2020-02-04T11:18:46.894Z,turret,drone,30,pc710f2f
2020-02-04T07:06:01.028Z,drone,hive,30,pc5376ff
2020-02-04T13:30:12.195Z,drone,hive,30,pc5376ff
2020-03-23T10:12:50.582Z,hive,pulse,40,pcf66328
2020-01-26T00:11:46.172Z,drone,,3,pc77f512
2020-01-26T07:13:13.557Z,pulse,seekermine,7,pc37397f
2020-01-26T15:02:33.121Z,turret,drone,12,pc6ad68c
2020-01-26T16:34:38.690Z,turret,drone,12,pc6ad68c
2020-01-26T01:17:25.612Z,firefly,drone,27,pcf8eaf0
2020-01-26T09:07:57.374Z,seekermine,turret,23,pcc7b273
2020-01-26T01:13:39.748Z,hive,seekermine,30,pc458d60
2020-01-26T11:48:58.282Z,drone,seekermine,30,pcac07bc
2020-01-26T17:44:37.158Z,seekermine,drone,30,pc01efb6
2020-01-26T01:30:49.460Z,turret,drone,30,pce1f4c4
2020-01-26T15:59:25.581Z,drone,seekermine,17,pc24704c
2020-01-26T19:26:13.993Z,drone,seekermine,17,pc24704c
2020-01-26T16:16:05.115Z,turret,drone,30,pc710f2f
2020-01-26T18:32:09.153Z,drone,seekermine,30,pc7c9168
2020-01-26T20:52:06.642Z,drone,seekermine,30,pc7c9168
2020-03-06T13:20:43.960Z,drone,seekermine,30,pc47ec95
2020-03-06T15:16:16.752Z,seekermine,turret,40,pc71657e
2020-03-11T08:16:44.000Z,drone,pulse,30,pcab7934
2020-03-11T17:25:34.716Z,stickybomb,hive,40,pc10a5ab
2020-03-11T19:23:09.061Z,stickybomb,hive,40,pc10a5ab
2020-03-24T18:31:32.166Z,hive,turret,30,pc7a8648
2020-03-24T08:59:53.420Z,turret,drone,27,pce1f4c4
2020-03-24T21:32:37.022Z,shield,hive,40,pc69b5a4
2020-03-14T06:21:50.968Z,hive,seekermine,30,pcd39818
2020-03-14T06:39:32.688Z,seekermine,drone,30,pc592cfb
2020-03-14T01:43:56.863Z,shield,seekermine,40,pcc64095
2020-02-08T19:58:33.573Z,drone,hive,30,pc98677c
2020-02-08T20:14:10.527Z,drone,hive,30,pc98677c
2020-02-08T20:51:57.033Z,drone,hive,30,pc98677c
2020-02-08T13:02:43.875Z,hive,drone,30,pcb0bbc7
2020-02-08T10:44:23.655Z,seekermine,drone,30,pc1601fe
2020-02-08T12:24:58.636Z,hive,drone,30,pc307983
2020-02-08T12:34:55.495Z,seekermine,hive,30,pc873c33
2020-02-08T14:04:17.131Z,seekermine,hive,30,pc873c33
2020-02-08T16:05:42.971Z,turret,drone,30,pcead0d1
2020-02-08T17:53:09.759Z,turret,drone,30,pc33d8ba
2020-02-08T08:08:18.241Z,drone,,2,pc01efb6
2020-02-08T15:48:16.601Z,hive,turret,30,pcfcbf49
2020-02-08T10:15:10.349Z,drone,,4,pc01efb6
2020-02-08T21:55:14.519Z,drone,seekermine,27,pc24704c
2020-03-04T20:36:04.974Z,hive,stickybomb,40,pcec5a2b
2020-03-04T14:23:02.674Z,hive,turret,30,pc5cf5cf
2020-03-04T06:41:34.309Z,turret,drone,30,pcfd0f41
2020-03-04T05:08:10.352Z,drone,hive,40,pcae6154
2020-03-03T12:39:44.188Z,hive,drone,12,pcd6c50f
2020-03-03T02:03:57.473Z,hive,chemlauncher,30,pc7ddf3b
2020-03-03T17:27:55.770Z,turret,drone,30,pc6ad68c
2020-03-03T11:34:03.681Z,drone,seekermine,30,pcac07bc
2020-03-03T15:11:59.643Z,drone,seekermine,30,pcac07bc
2020-01-13T13:50:29.055Z,turret,drone,6,pcc7928f
2020-01-13T01:02:47.760Z,chemlauncher,hive,19,pc1228eb
2020-01-13T02:33:41.064Z,chemlauncher,hive,23,pc1228eb
2020-01-13T20:17:54.974Z,hive,drone,23,pca5a07c
2020-01-13T18:04:19.907Z,turret,drone,30,pcb7c633
2020-01-13T07:47:15.975Z,turret,drone,30,pc9a1c13
2020-01-13T08:12:48.860Z,seekermine,hive,30,pc373f1d
2020-01-13T20:14:35.096Z,seekermine,hive,30,pc373f1d
2020-01-13T19:17:41.954Z,drone,seekermine,30,pce2c5c6
2020-01-13T21:31:12.524Z,hive,drone,30,pca63445
2020-01-13T06:03:35.584Z,drone,hive,4,pc489314
2020-01-13T16:21:30.254Z,hive,turret,30,pcf5b831
2020-01-13T16:46:24.658Z,hive,turret,30,pcf5b831
2020-01-13T22:16:34.417Z,hive,seekermine,30,pcfe50d3
2020-01-13T01:07:40.092Z,seekermine,hive,30,pcf66328
2020-01-13T01:56:27.069Z,seekermine,hive,30,pcf66328
2020-01-13T05:28:22.290Z,hive,chemlauncher,30,pcb34db4
2020-01-13T10:29:12.329Z,hive,chemlauncher,30,pcb34db4
2020-01-01T09:47:20.192Z,seekermine,drone,23,pc1601fe
2020-01-01T18:13:14.584Z,hive,seekermine,28,pc458d60
2020-01-01T12:41:22.624Z,turret,drone,30,pc9cadb5
2020-01-01T01:08:43.333Z,turret,seekermine,30,pc931d1c
2020-01-01T16:07:33.411Z,drone,turret,30,pc931d1c
2020-01-01T16:47:16.460Z,drone,turret,30,pc931d1c
2020-01-01T14:19:56.594Z,turret,chemlauncher,30,pc95a368
2020-01-01T14:53:30.535Z,turret,chemlauncher,30,pc95a368
2020-01-01T15:01:08.351Z,turret,chemlauncher,30,pc95a368
2020-01-01T20:01:53.827Z,seekermine,hive,30,pc10a5ab
2020-01-01T09:30:34.991Z,turret,drone,30,pcfde0cf
2020-01-01T09:18:13.292Z,seekermine,hive,30,pc5270eb
2020-01-01T11:34:18.076Z,chemlauncher,hive,30,pc5270eb
2020-01-01T19:14:29.339Z,turret,drone,30,pc33d8ba
2020-01-01T11:41:44.045Z,seekermine,drone,30,pcea4bfe
2020-01-01T04:33:12.970Z,hive,drone,30,pc3c3e7f
